epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202113,2021-03-28,374,MT,,51,state,302211,8570.39549,757,7370,65,0.0244,3526220,False,False
202113,2021-03-28,376,PA,,15,state,412742,4749.2131,620,10313,61,0.025,8690745,False,False
202113,2021-03-28,382,PB,,25,state,255502,6325.43893,1203,5552,43,0.0217,4039277,False,False
202113,2021-03-28,382,PE,,26,state,344177,3578.9806,771,12006,31,0.0349,9616621,False,False
202113,2021-03-28,375,PI,,22,state,202230,6162.76802,713,4028,32,0.0199,3281480,False,False
202113,2021-03-28,382,PR,,41,state,836936,7267.06284,3150,16190,66,0.0193,11516840,False,False
202113,2021-03-28,389,RJ,,33,state,640467,3688.01123,1986,36109,83,0.0564,17366189,False,False
202113,2021-03-28,382,RN,,24,state,195186,5522.83213,1958,4461,48,0.0229,3534165,False,False
202113,2021-03-28,374,RO,,11,state,183642,10222.43746,798,3990,24,0.0217,1796460,False,False
202113,2021-03-28,373,RR,,14,state,89164,14126.53423,48,1320,0,0.0148,631181,False,False
202113,2021-03-28,384,RS,,43,state,830630,7271.57457,2233,18823,143,0.0227,11422973,False,False
202113,2021-03-28,382,SC,,42,state,795391,10967.12555,1535,10482,63,0.0132,7252502,False,False
202113,2021-03-28,380,SE,,28,state,171701,7404.66495,440,3432,21,0.02,2318822,False,False
202113,2021-03-28,398,SP,,35,state,2420100,5228.20236,9602,71991,244,0.0297,46289333,False,False
202113,2021-03-28,376,TO,,17,state,139094,8746.68605,254,1984,12,0.0143,1590248,False,False
202112,2021-03-27,376,AC,,12,state,68575,7666.55114,798,1229,5,0.0179,894470,False,False
202112,2021-03-27,385,AL,,27,state,151090,4508.07285,724,3467,23,0.0229,3351543,False,False
202112,2021-03-27,380,AM,,13,state,345336,8207.2118,1112,11939,22,0.0346,4207714,False,False
202112,2021-03-27,373,AP,,16,state,95400,11070.20062,433,1268,3,0.0133,861773,False,False
202112,2021-03-27,387,BA,,29,state,791481,5301.0542,3185,14886,100,0.0188,14930634,False,False
202112,2021-03-27,377,CE,,23,state,522805,5690.64046,6249,13564,251,0.0259,9187103,False,False
202112,2021-03-27,386,DF,,53,state,338930,11093.73062,1636,5717,43,0.0169,3055149,False,False
202112,2021-03-27,388,ES,,32,state,372665,9169.78917,2327,7249,28,0.0195,4064052,False,False
202112,2021-03-27,381,GO,,52,state,474729,6673.59711,645,11130,72,0.0234,7113540,False,False
202112,2021-03-27,373,MA,,21,state,239716,3369.35411,639,5910,34,0.0247,7114598,False,False
202112,2021-03-27,385,MG,,31,state,1093539,5135.75425,11558,23366,479,0.0214,21292666,False,False
202112,2021-03-27,379,MS,,50,state,211282,7520.55425,1280,4123,45,0.0195,2809394,False,False
202112,2021-03-27,373,MT,,51,state,301454,8548.92775,1396,7305,50,0.0242,3526220,False,False
202112,2021-03-27,375,PA,,15,state,412122,4742.07907,759,10252,60,0.0249,8690745,False,False
202112,2021-03-27,381,PB,,25,state,254299,6295.65638,1410,5509,57,0.0217,4039277,False,False
202112,2021-03-27,381,PE,,26,state,343406,3570.96323,2157,11975,60,0.0349,9616621,False,False
202112,2021-03-27,374,PI,,22,state,201517,6141.04002,1232,3996,29,0.0198,3281480,False,False
202112,2021-03-27,381,PR,,41,state,833786,7239.71159,5037,16124,185,0.0193,11516840,False,False
202112,2021-03-27,388,RJ,,33,state,638481,3676.57521,2769,36026,268,0.0564,17366189,False,False
202112,2021-03-27,381,RN,,24,state,193228,5467.43007,0,4413,19,0.0228,3534165,False,False
202112,2021-03-27,373,RO,,11,state,182844,10178.01677,999,3966,41,0.0217,1796460,False,False
202112,2021-03-27,372,RR,,14,state,89116,14118.92944,136,1320,0,0.0148,631181,False,False
202112,2021-03-27,383,RS,,43,state,828397,7252.02625,12122,18680,331,0.0225,11422973,False,False
202112,2021-03-27,381,SC,,42,state,793856,10945.96044,3494,10419,101,0.0131,7252502,False,False
202112,2021-03-27,379,SE,,28,state,171261,7385.6898,848,3411,22,0.0199,2318822,False,False
202112,2021-03-27,397,SP,,35,state,2410498,5207.45892,18124,71747,1051,0.0298,46289333,False,False
202112,2021-03-27,375,TO,,17,state,138840,8730.7137,634,1972,30,0.0142,1590248,False,False
202112,2021-03-26,375,AC,,12,state,67777,7577.3363,485,1224,7,0.0181,894470,False,False
202112,2021-03-26,384,AL,,27,state,150366,4486.47086,669,3444,23,0.0229,3351543,False,False
202112,2021-03-26,379,AM,,13,state,344224,8180.78415,1091,11917,24,0.0346,4207714,False,False
202112,2021-03-26,372,AP,,16,state,94967,11019.95537,682,1265,7,0.0133,861773,False,False
202112,2021-03-26,386,BA,,29,state,788296,5279.72221,4738,14786,155,0.0188,14930634,False,False
202112,2021-03-26,376,CE,,23,state,516556,5622.62119,0,13313,0,0.0258,9187103,False,True
202112,2021-03-26,385,DF,,53,state,337294,11040.18167,2141,5674,64,0.0168,3055149,False,False
202112,2021-03-26,387,ES,,32,state,370338,9112.53104,1726,7221,60,0.0195,4064052,False,False
202112,2021-03-26,380,GO,,52,state,474084,6664.5299,3512,11058,184,0.0233,7113540,False,False
202112,2021-03-26,372,MA,,21,state,239077,3360.37257,1035,5876,39,0.0246,7114598,False,False
202112,2021-03-26,384,MG,,31,state,1081981,5081.47265,14062,22887,316,0.0212,21292666,False,False
202112,2021-03-26,378,MS,,50,state,210002,7474.99283,1507,4078,33,0.0194,2809394,False,False
202112,2021-03-26,372,MT,,51,state,300058,8509.33861,2346,7255,87,0.0242,3526220,False,False
202112,2021-03-26,374,PA,,15,state,411363,4733.34565,2455,10192,81,0.0248,8690745,False,False
202112,2021-03-26,380,PB,,25,state,252889,6260.74914,1611,5452,48,0.0216,4039277,False,False
202112,2021-03-26,380,PE,,26,state,341249,3548.53332,2227,11915,62,0.0349,9616621,False,False
202112,2021-03-26,373,PI,,22,state,200285,6103.49598,1621,3967,17,0.0198,3281480,False,False
202112,2021-03-26,380,PR,,41,state,828749,7195.97563,4699,15939,189,0.0192,11516840,False,False
202112,2021-03-26,387,RJ,,33,state,635712,3660.63044,3179,35758,195,0.0562,17366189,False,False
202112,2021-03-26,380,RN,,24,state,193228,5467.43007,0,4394,6,0.0227,3534165,False,False
202112,2021-03-26,372,RO,,11,state,181845,10122.4074,1497,3925,49,0.0216,1796460,False,False
202112,2021-03-26,371,RR,,14,state,88980,14097.38253,273,1320,2,0.0148,631181,False,False
202112,2021-03-26,382,RS,,43,state,816275,7145.90676,1103,18349,408,0.0225,11422973,False,False
202112,2021-03-26,380,SC,,42,state,790362,10897.78396,4165,10318,210,0.0131,7252502,False,False
202112,2021-03-26,378,SE,,28,state,170413,7349.11951,955,3389,21,0.0199,2318822,False,False
202112,2021-03-26,396,SP,,35,state,2392374,5168.30519,21489,70696,1193,0.0296,46289333,False,False
202112,2021-03-26,374,TO,,17,state,138206,8690.8457,1078,1942,30,0.0141,1590248,False,False
202112,2021-03-25,374,AC,,12,state,67292,7523.11425,548,1217,7,0.0181,894470,False,False
202112,2021-03-25,383,AL,,27,state,149697,4466.5099,701,3421,23,0.0229,3351543,False,False
202112,2021-03-25,378,AM,,13,state,343133,8154.85558,1165,11893,33,0.0347,4207714,False,False
202112,2021-03-25,371,AP,,16,state,94285,10940.8162,596,1258,5,0.0133,861773,False,False
202112,2021-03-25,385,BA,,29,state,783558,5247.9888,4237,14631,139,0.0187,14930634,False,False
202112,2021-03-25,375,CE,,23,state,516556,5622.62119,1808,13313,16,0.0258,9187103,False,False
202112,2021-03-25,384,DF,,53,state,335153,10970.10326,1805,5610,57,0.0167,3055149,False,False
202112,2021-03-25,386,ES,,32,state,368612,9070.06111,2492,7161,51,0.0194,4064052,False,False
202112,2021-03-25,379,GO,,52,state,470572,6615.15926,4548,10874,221,0.0231,7113540,False,False
202112,2021-03-25,371,MA,,21,state,238042,3345.82502,1210,5837,39,0.0245,7114598,False,False
202112,2021-03-25,383,MG,,31,state,1067919,5015.43113,13925,22571,74,0.0211,21292666,False,False
202112,2021-03-25,377,MS,,50,state,208495,7421.35137,1527,4045,70,0.0194,2809394,False,False
202112,2021-03-25,371,MT,,51,state,297712,8442.80845,2738,7168,73,0.0241,3526220,False,False
202112,2021-03-25,373,PA,,15,state,408908,4705.0972,2858,10111,100,0.0247,8690745,False,False
202112,2021-03-25,379,PB,,25,state,251278,6220.86576,1672,5404,50,0.0215,4039277,False,False
202112,2021-03-25,379,PE,,26,state,339022,3525.37549,2786,11853,46,0.035,9616621,False,False
202112,2021-03-25,372,PI,,22,state,198664,6054.09754,1505,3950,31,0.0199,3281480,False,False
202112,2021-03-25,379,PR,,41,state,824050,7155.17451,11331,15750,296,0.0191,11516840,False,False
202112,2021-03-25,386,RJ,,33,state,632533,3642.32475,2980,35563,190,0.0562,17366189,False,False
202112,2021-03-25,379,RN,,24,state,193228,5467.43007,2314,4388,46,0.0227,3534165,False,False
202112,2021-03-25,371,RO,,11,state,180348,10039.07685,1170,3876,45,0.0215,1796460,False,False
202112,2021-03-25,370,RR,,14,state,88707,14054.13027,249,1318,15,0.0149,631181,False,False
202112,2021-03-25,381,RS,,43,state,815172,7136.25078,6133,17941,193,0.022,11422973,False,False
202112,2021-03-25,379,SC,,42,state,786197,10840.35551,7486,10108,187,0.0129,7252502,False,False
202112,2021-03-25,377,SE,,28,state,169458,7307.9348,922,3368,21,0.0199,2318822,False,False
202112,2021-03-25,395,SP,,35,state,2370885,5121.88197,18447,69503,599,0.0293,46289333,False,False
202112,2021-03-25,373,TO,,17,state,137128,8623.05754,1108,1912,27,0.0139,1590248,False,False
202112,2021-03-24,373,AC,,12,state,66744,7461.84892,454,1210,9,0.0181,894470,False,False
202112,2021-03-24,382,AL,,27,state,148996,4445.59416,574,3398,20,0.0228,3351543,False,False
202112,2021-03-24,377,AM,,13,state,341968,8127.16834,1183,11860,24,0.0347,4207714,False,False
202112,2021-03-24,370,AP,,16,state,93689,10871.65646,674,1253,10,0.0134,861773,False,False
202112,2021-03-24,384,BA,,29,state,779321,5219.6109,4830,14492,135,0.0186,14930634,False,False
202112,2021-03-24,374,CE,,23,state,514748,5602.94143,3578,13297,249,0.0258,9187103,False,False
202112,2021-03-24,383,DF,,53,state,333348,10911.02267,1195,5553,50,0.0167,3055149,False,False
202112,2021-03-24,385,ES,,32,state,366120,9008.743,2267,7110,57,0.0194,4064052,False,False
202112,2021-03-24,378,GO,,52,state,466024,6551.22485,4762,10653,54,0.0229,7113540,False,False
202112,2021-03-24,370,MA,,21,state,236832,3328.81774,1186,5798,39,0.0245,7114598,False,False
202112,2021-03-24,382,MG,,31,state,1053994,4950.03303,13796,22497,374,0.0213,21292666,False,False
202112,2021-03-24,376,MS,,50,state,206968,7366.99801,1256,3975,60,0.0192,2809394,False,False
202112,2021-03-24,370,MT,,51,state,294974,8365.16156,2132,7095,62,0.0241,3526220,False,False
202112,2021-03-24,372,PA,,15,state,406050,4672.21165,2697,10011,40,0.0247,8690745,False,False
202112,2021-03-24,378,PB,,25,state,249606,6179.47222,1154,5354,41,0.0214,4039277,False,False
202112,2021-03-24,378,PE,,26,state,336236,3496.40482,2738,11807,45,0.0351,9616621,False,False
202112,2021-03-24,371,PI,,22,state,197159,6008.23409,1149,3919,49,0.0199,3281480,False,False
202112,2021-03-24,378,PR,,41,state,812719,7056.78815,5562,15454,173,0.019,11516840,False,False
202112,2021-03-24,385,RJ,,33,state,629553,3625.16497,2892,35373,42,0.0562,17366189,False,False
202112,2021-03-24,378,RN,,24,state,190914,5401.95492,1057,4342,60,0.0227,3534165,False,False
202112,2021-03-24,370,RO,,11,state,179178,9973.94877,1526,3831,54,0.0214,1796460,False,False
202112,2021-03-24,369,RR,,14,state,88458,14014.68042,301,1303,2,0.0147,631181,False,False
202112,2021-03-24,380,RS,,43,state,809039,7082.56073,7540,17748,249,0.0219,11422973,False,False
202112,2021-03-24,378,SC,,42,state,778711,10737.13596,4302,9921,88,0.0127,7252502,False,False
202112,2021-03-24,376,SE,,28,state,168536,7268.17324,800,3347,25,0.0199,2318822,False,False
202112,2021-03-24,394,SP,,35,state,2352438,5082.03045,20395,68904,281,0.0293,46289333,False,False
202112,2021-03-24,372,TO,,17,state,136020,8553.38287,1002,1885,25,0.0139,1590248,False,False
202112,2021-03-23,372,AC,,12,state,66290,7411.0926,331,1201,11,0.0181,894470,False,False
202112,2021-03-23,381,AL,,27,state,148422,4428.46772,540,3378,20,0.0228,3351543,False,False
202112,2021-03-23,376,AM,,13,state,340785,8099.05331,1275,11836,18,0.0347,4207714,False,False
202112,2021-03-23,369,AP,,16,state,93015,10793.44561,553,1243,10,0.0134,861773,False,False
202112,2021-03-23,383,BA,,29,state,774491,5187.2613,4061,14357,133,0.0185,14930634,False,False
202112,2021-03-23,373,CE,,23,state,511170,5563.99553,151,13048,178,0.0255,9187103,False,False
202112,2021-03-23,382,DF,,53,state,332153,10871.90838,1397,5503,62,0.0166,3055149,False,False
202112,2021-03-23,384,ES,,32,state,363853,8952.96123,2136,7053,72,0.0194,4064052,False,False
202112,2021-03-23,377,GO,,52,state,461262,6484.28209,5265,10599,65,0.023,7113540,False,False
202112,2021-03-23,369,MA,,21,state,235646,3312.14778,1011,5759,39,0.0244,7114598,False,False
202112,2021-03-23,381,MG,,31,state,1040198,4885.24077,3897,22123,68,0.0213,21292666,False,False
202112,2021-03-23,375,MS,,50,state,205712,7322.29086,1616,3915,20,0.019,2809394,False,False
202112,2021-03-23,369,MT,,51,state,292842,8304.70022,3019,7033,95,0.024,3526220,False,False
202112,2021-03-23,371,PA,,15,state,403353,4641.17863,2830,9971,72,0.0247,8690745,False,False
202112,2021-03-23,377,PB,,25,state,248452,6150.90275,1140,5313,41,0.0214,4039277,False,False
202112,2021-03-23,377,PE,,26,state,333498,3467.93328,2172,11762,64,0.0353,9616621,False,False
202112,2021-03-23,370,PI,,22,state,196010,5973.2194,1651,3870,19,0.0197,3281480,False,False
202112,2021-03-23,377,PR,,41,state,807157,7008.49365,7344,15281,312,0.0189,11516840,False,False
202112,2021-03-23,384,RJ,,33,state,626661,3608.51192,3201,35331,151,0.0564,17366189,False,False
202112,2021-03-23,377,RN,,24,state,189857,5372.04686,1635,4282,45,0.0226,3534165,False,False
202112,2021-03-23,369,RO,,11,state,177652,9889.00393,1445,3777,50,0.0213,1796460,False,False
202112,2021-03-23,368,RR,,14,state,88157,13966.99204,291,1301,11,0.0148,631181,False,False
202112,2021-03-23,379,RS,,43,state,801499,7016.5534,8491,17499,342,0.0218,11422973,False,False
202112,2021-03-23,377,SC,,42,state,774409,10677.8185,6757,9833,182,0.0127,7252502,False,False
202112,2021-03-23,375,SE,,28,state,167736,7233.67296,1119,3322,24,0.0198,2318822,False,False
202112,2021-03-23,393,SP,,35,state,2332043,5037.97063,20942,68623,1021,0.0294,46289333,False,False
202112,2021-03-23,371,TO,,17,state,135018,8490.37383,842,1860,22,0.0138,1590248,False,False
202112,2021-03-22,371,AC,,12,state,65959,7374.08745,513,1190,9,0.018,894470,False,False
202112,2021-03-22,380,AL,,27,state,147882,4412.35574,423,3358,20,0.0227,3351543,False,False
202112,2021-03-22,375,AM,,13,state,339510,8068.75182,460,11818,27,0.0348,4207714,False,False
202112,2021-03-22,368,AP,,16,state,92462,10729.27557,452,1233,11,0.0133,861773,False,False
202112,2021-03-22,382,BA,,29,state,770430,5160.06219,1598,14224,125,0.0185,14930634,False,False
202112,2021-03-22,372,CE,,23,state,511019,5562.35192,12619,12870,0,0.0252,9187103,False,False
202112,2021-03-22,381,DF,,53,state,330756,10826.18229,1854,5441,59,0.0165,3055149,False,False
202112,2021-03-22,383,ES,,32,state,361717,8900.40285,2312,6981,53,0.0193,4064052,False,False
202112,2021-03-22,376,GO,,52,state,455997,6410.26831,3557,10534,170,0.0231,7113540,False,False
202112,2021-03-22,368,MA,,21,state,234635,3297.93756,492,5720,30,0.0244,7114598,False,False
202112,2021-03-22,380,MG,,31,state,1036301,4866.93869,2739,22055,48,0.0213,21292666,False,False
202112,2021-03-22,374,MS,,50,state,204096,7264.76956,1265,3895,41,0.0191,2809394,False,False
202112,2021-03-22,368,MT,,51,state,289823,8219.08446,3130,6938,125,0.0239,3526220,False,False
202112,2021-03-22,370,PA,,15,state,400523,4608.61526,2694,9899,62,0.0247,8690745,False,False
202112,2021-03-22,376,PB,,25,state,247312,6122.67988,930,5272,29,0.0213,4039277,False,False
202112,2021-03-22,376,PE,,26,state,331326,3445.34738,677,11698,37,0.0353,9616621,False,False
202112,2021-03-22,369,PI,,22,state,194359,5922.90674,948,3851,134,0.0198,3281480,False,False
202112,2021-03-22,376,PR,,41,state,799813,6944.72616,3224,14969,76,0.0187,11516840,False,False
202112,2021-03-22,383,RJ,,33,state,623460,3590.07955,1469,35180,49,0.0564,17366189,False,False
202112,2021-03-22,376,RN,,24,state,188222,5325.78417,1633,4237,41,0.0225,3534165,False,False
202112,2021-03-22,368,RO,,11,state,176207,9808.56796,1020,3727,50,0.0212,1796460,False,False
202112,2021-03-22,367,RR,,14,state,87866,13920.88799,217,1290,9,0.0147,631181,False,False
202112,2021-03-22,378,RS,,43,state,793008,6942.22073,1789,17157,288,0.0216,11422973,False,False
202112,2021-03-22,376,SC,,42,state,767652,10584.65065,3353,9651,112,0.0126,7252502,False,False
202112,2021-03-22,374,SE,,28,state,166617,7185.4157,701,3298,22,0.0198,2318822,False,False
202112,2021-03-22,392,SP,,35,state,2311101,4992.7291,4775,67602,44,0.0293,46289333,False,False
202112,2021-03-22,370,TO,,17,state,134176,8437.42611,1126,1838,17,0.0137,1590248,False,False
202112,2021-03-21,370,AC,,12,state,65446,7316.73505,171,1181,5,0.018,894470,False,False
202112,2021-03-21,379,AL,,27,state,147459,4399.73469,1063,3338,22,0.0226,3351543,False,False
202112,2021-03-21,374,AM,,13,state,339050,8057.81952,674,11791,16,0.0348,4207714,False,False
202112,2021-03-21,367,AP,,16,state,92010,10676.82557,495,1222,0,0.0133,861773,False,False
202112,2021-03-21,381,BA,,29,state,768832,5149.35936,1698,14099,99,0.0183,14930634,False,False
202112,2021-03-21,371,CE,,23,state,498400,5424.99632,1370,12870,43,0.0258,9187103,False,False
202112,2021-03-21,380,DF,,53,state,328902,10765.49785,1080,5382,27,0.0164,3055149,False,False
202112,2021-03-21,382,ES,,32,state,359405,8843.51381,1642,6928,21,0.0193,4064052,False,False
202112,2021-03-21,375,GO,,52,state,452440,6360.26507,849,10364,35,0.0229,7113540,False,False
202112,2021-03-21,367,MA,,21,state,234143,3291.02221,379,5690,12,0.0243,7114598,False,False
202112,2021-03-21,379,MG,,31,state,1033562,4854.07511,9593,22007,243,0.0213,21292666,False,False
202112,2021-03-21,373,MS,,50,state,202831,7219.74205,663,3854,28,0.019,2809394,False,False
202112,2021-03-21,367,MT,,51,state,286693,8130.32085,628,6813,46,0.0238,3526220,False,False
202112,2021-03-21,369,PA,,15,state,397829,4577.61676,605,9837,41,0.0247,8690745,False,False
202112,2021-03-21,375,PB,,25,state,246382,6099.65595,818,5243,31,0.0213,4039277,False,False
202112,2021-03-21,375,PE,,26,state,330649,3438.30749,1016,11661,23,0.0353,9616621,False,False
202112,2021-03-21,368,PI,,22,state,193411,5894.01733,625,3717,-84,0.0192,3281480,False,False
202112,2021-03-21,375,PR,,41,state,796589,6916.73237,2146,14893,53,0.0187,11516840,False,False
202112,2021-03-21,382,RJ,,33,state,621991,3581.62058,2763,35131,114,0.0565,17366189,False,False
202112,2021-03-21,375,RN,,24,state,186589,5279.57806,2092,4196,51,0.0225,3534165,False,False
202112,2021-03-21,367,RO,,11,state,175187,9751.78963,1140,3677,35,0.021,1796460,False,False
202112,2021-03-21,366,RR,,14,state,87649,13886.50799,95,1281,0,0.0146,631181,False,False
202112,2021-03-21,377,RS,,43,state,791219,6926.55931,2515,16869,55,0.0213,11422973,False,False
202112,2021-03-21,375,SC,,42,state,764299,10538.41833,3103,9539,68,0.0125,7252502,False,False
202112,2021-03-21,373,SE,,28,state,165916,7155.18483,1326,3276,19,0.0197,2318822,False,False
202112,2021-03-21,391,SP,,35,state,2306326,4982.41355,8265,67558,144,0.0293,46289333,False,False
